id,imdb_id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
143800,tt2209300,0.100157,0,0,PokÅ‚osie,107,Mystery|Drama|Thriller,11/9/12,13,5.6,2012,0,0
110112,tt1815852,0.098948,0,3903479,Nitro Circus: The Movie,92,Action|Comedy,8/8/12,31,6.8,2012,0,3707306.858
125558,tt1984110,0.096174,0,0,Among Friends,80,Comedy|Horror,7/8/12,14,3.7,2012,0,0
131916,tt1833879,0.092594,0,0,Scary or Die,94,Horror,9/9/12,12,3.6,2012,0,0
138372,tt1865573,0.091564,0,0,Bad Kids Go to Hell,91,Comedy|Mystery|Thriller,12/7/12,29,4.1,2012,0,0
137776,tt2401147,0.201455,0,0,A Mother's Nightmare,90,TV Movie|Crime|Mystery|Thriller,9/29/12,21,6,2012,0,0
269177,,0.090552,0,0,Party Bercy,120,Comedy,9/23/12,15,6.4,2012,0,0
127853,tt2370718,0.090143,0,0,Artifact,105,Documentary|Music,9/14/12,26,7.4,2012,0,0
185744,tt2346046,0.089841,0,0,Amy Schumer: Mostly Sex Stuff,41,Comedy,8/18/12,14,7.1,2012,0,0
119286,tt1127876,0.174185,0,0,Birdsong,165,Drama|History|Romance|TV Movie,4/24/12,18,6.1,2012,0,0
121830,tt1485749,0.088796,0,0,Mr. Pip,116,Drama|War,9/8/12,12,5.8,2012,0,0
95571,tt2106739,0.10171,0,0,Gayby,89,Comedy,10/12/12,13,5.2,2012,0,0
298016,tt2476918,0.085179,0,0,It's a SpongeBob Christmas!,90,Family|Animation|Comedy,11/23/12,14,5.4,2012,0,0
191489,tt2290153,0.083455,0,0,Bill Burr: You People Are All The Same,68,Comedy,8/16/12,11,8.1,2012,0,0
138496,tt1890375,0.082,0,0,Crawlspace,89,Horror|Science Fiction|Mystery|Thriller,5/1/12,20,4,2012,0,0
86004,tt1787988,0.08066,8510000,0,Talaash,149,Drama|Thriller|Crime|Romance,11/30/12,25,6.5,2012,8082323.834,0
120846,tt2071491,0.079281,0,0,Jurassic Shark,75,Action|Horror|Science Fiction,9/21/12,13,2,2012,0,0
142563,tt2309977,0.078472,0,0,Fresh Guacamole,2,Animation,3/2/12,29,7.9,2012,0,0
121983,tt2350432,0.078194,0,0,Free Angela and All Political Prisoners,101,Documentary,9/9/12,10,6.3,2012,0,0
94887,tt2036376,0.077988,0,0,Girls Against Boys,87,Drama|Thriller,5/17/12,12,4.2,2012,0,0
107178,tt2108546,0.077044,0,278000,Jackie,100,Comedy|Drama,5/10/12,13,6.2,2012,0,264028.9102
111440,tt2040560,0.220523,0,0,The Pact,89,Horror|Mystery|Thriller,5/25/12,96,5.3,2012,0,0
137366,tt2414166,0.332598,0,0,Led Zeppelin: Celebration Day,124,Documentary|Music,10/17/12,16,7.7,2012,0,0
126509,tt2247692,0.075043,2500000,33400000,2016: Obama's America,87,Documentary,7/13/12,11,4.7,2012,2374360.703,31721459
126909,tt2219564,0.083202,0,0,Cousin Ben Troop Screening,2,,1/1/12,14,7,2012,0,0
128592,tt2276095,0.068331,0,0,Du vent dans mes mollets,89,Family|Comedy,8/22/12,19,6.6,2012,0,0
138122,tt2172071,0.069504,0,0,Student of the Year,145,Comedy|Drama|Music,10/19/12,29,6.6,2012,0,0
136698,tt2357453,0.069188,0,0,Underground: The Julian Assange Story,89,Drama,10/7/12,12,5.9,2012,0,0
84327,tt2125666,0.066122,0,714544,The Queen of Versailles,100,Documentary,7/6/12,47,6.8,2012,0,678634.0778
97610,tt1931388,0.065125,0,0,Beware of Mr. Baker,100,Documentary,11/28/12,11,7.3,2012,0,0
117266,tt1486616,0.064159,0,0,Craigslist Joe,90,Documentary|Adventure,8/2/12,18,5.9,2012,0,0
127864,tt1854513,0.062706,0,279735,Blancanieves,104,Drama|Fantasy,9/21/12,31,6.9,2012,0,265676.7165
124071,tt1276962,0.248698,0,0,How to Make Money Selling Drugs,96,Documentary,9/7/12,30,6.5,2012,0,0
151870,tt2087878,0.055792,0,0,Minecraft: The Story of Mojang,104,Documentary,12/23/12,14,5.6,2012,0,0
84340,tt2077851,0.054123,0,0,Sleepwalk With Me,90,Comedy,8/24/12,44,6.3,2012,0,0
101056,tt1937388,0.053858,0,0,The Millionaire Tour,80,Drama|Romance|Foreign,7/31/12,10,5.5,2012,0,0
139808,tt1945034,0.050661,0,0,Una pistola en cada mano,100,Comedy|Romance,11/17/12,10,6.2,2012,0,0
101267,tt2215719,0.050524,12000000,32726956,Katy Perry: Part of Me,93,Documentary|Music,6/28/12,63,6.5,2012,11396931.38,31082239.31
128133,tt2268732,0.088634,0,0,Museum Hours,106,Drama,8/8/12,11,4.5,2012,0,0
101449,tt2273321,0.114021,0,0,Jim Gaffigan: Mr. Universe,78,Comedy|TV Movie,4/11/12,11,7.2,2012,0,0
96924,tt2302529,0.044913,0,0,Aziz Ansari: Dangerously Delicious,61,Comedy,3/20/12,21,7.5,2012,0,0
140403,tt2396495,0.043949,0,0,Fresh Meat,91,Comedy|Horror,10/25/12,10,4.6,2012,0,0
150093,tt1855236,0.043122,0,0,Just Like a Woman,105,Drama,12/14/12,11,6,2012,0,0
100275,tt1480658,0.029385,0,1632,Eddie: The Sleepwalking Cannibal,79,Horror|Comedy,4/22/12,16,6.1,2012,0,1549.982667
86101,tt1971558,0.041297,0,0,The Sleeper,90,Horror|Comedy|Thriller,1/31/12,10,2.2,2012,0,0
201365,tt0810772,0.040607,0,0,Belle du Seigneur,124,Drama|Romance,11/29/12,11,4.2,2012,0,0
121147,tt1323044,0.040521,3000000,0,Freeloaders,77,Comedy,12/18/12,10,5,2012,2849232.844,0
153133,tt2094787,0.040014,0,0,Undercover Bridesmaid,92,Romance,4/15/12,11,6.1,2012,0,0
84351,tt2130321,0.079806,0,0,West of Memphis,150,Documentary,12/25/12,24,7.5,2012,0,0
128104,tt2336960,0.035616,0,0,Inch'Allah,101,Drama,9/8/12,15,5.9,2012,0,0
138907,tt1822302,0.034628,0,0,Sassy Pants,87,Comedy|Drama,10/26/12,16,5.3,2012,0,0
89638,tt2104994,0.062522,0,0,Steve Jobs: The Lost Interview,70,Documentary,5/11/12,27,7.4,2012,0,0
97989,tt2190367,0.031932,0,0,O Som ao Redor,131,Drama|Foreign|Thriller,2/1/12,23,6.1,2012,0,0
135403,tt2471626,0.001635,0,0,Freddie Mercury: The Great Pretender,107,Music|Documentary,9/25/12,10,7.2,2012,0,0
151044,tt2354205,0.083362,0,0,McCullin,89,Documentary,4/26/12,11,7.2,2012,0,0
157301,tt2162565,0.081053,0,0,Adam and Dog,15,Animation,11/6/12,11,6,2012,0,0
143224,tt2294493,0.070294,0,0,I Hate Love,105,Romance,11/3/12,11,5.5,2012,0,0
84284,tt2125653,0.024008,0,0,The House I Live In,110,Documentary,10/5/12,14,7.1,2012,0,0
126797,tt1655416,0.023496,0,0,Mental,116,Comedy|Drama,10/4/12,23,5.5,2012,0,0
127548,tt2240312,0.023223,0,0,Hold Your Breath,87,Horror,10/5/12,20,3.4,2012,0,0
138943,tt2214941,0.189057,0,0,Daddy's Little Girl,126,Horror|Thriller,1/1/12,12,6.8,2012,0,0
115199,tt2245195,0.006708,0,0,The History of Future Folk,86,Comedy|Science Fiction|Music,6/15/12,19,6.3,2012,0,0
135670,tt2093944,0.021677,0,0,Amber Alert,81,Thriller|Horror|Mystery,11/2/12,17,5,2012,0,0
84187,tt2112293,0.158021,0,0,The Comedy,95,Drama,11/9/12,12,5.7,2012,0,0
98886,tt1865425,0.019797,0,0,KumarÃ©,86,Documentary,6/20/12,19,7.4,2012,0,0
114887,tt2292576,0.004575,0,0,The Dream Team,70,Documentary,6/13/12,11,8,2012,0,0
146837,tt2274356,0.018189,0,0,Jim Jefferies: Fully Functional,60,Comedy,10/30/12,10,6.6,2012,0,0
147538,tt2396224,0.019197,0,0,It's Such a Beautiful Day,62,Fantasy|Animation|Comedy|Drama,10/5/12,51,7.9,2012,0,0
86705,tt2246779,0.016365,0,0,John Mulaney: New In Town,60,Comedy,1/31/12,16,8.1,2012,0,0
130358,tt2375255,0.015351,0,0,Liz & Dick,88,Drama|TV Movie,11/25/12,12,4.3,2012,0,0
146712,tt2299368,0.013814,0,0,A Fairly Odd Christmas,65,Family|Fantasy,11/23/12,15,5.3,2012,0,0
224746,tt1733105,0.012607,2000000,0,Bekas,97,Drama,11/9/12,11,6.4,2012,1899488.563,0
110393,tt2132324,0.010407,0,0,Elefante blanco,105,Drama,5/16/12,17,5.4,2012,0,0
168219,tt2167393,0.003183,0,0,The Men Who Built America,360,Documentary|History,10/16/12,11,5.3,2012,0,0
145711,tt2417134,0.074508,0,0,Naughty or Nice,90,TV Movie,12/24/12,10,7.1,2012,0,0
134215,tt1949548,0.004887,0,0,Heroine,140,Drama|Foreign,9/21/12,11,4.9,2012,0,0
157289,tt2088735,0.003731,0,0,Curfew,19,Drama,1/1/12,23,7.9,2012,0,0
83589,tt2124908,0.003479,0,0,Shut Up and Play the Hits,105,Music|Documentary,1/22/12,15,7.3,2012,0,0
158150,tt2395247,0.026459,0,0,How to Fall in Love,0,Comedy|Romance|TV Movie,7/21/12,11,4.7,2012,0,0
110496,tt2087985,0.002262,0,0,The Pregnancy Project,86,TV Movie|Drama,1/28/12,13,6.7,2012,0,0
84179,tt2129928,0.006642,110,0,Bones Brigade: An Autobiography,90,Documentary,1/21/12,12,8.1,2012,104.4718709,0
124067,tt2380247,0.001783,0,273747,The Central Park Five,119,Documentary,5/24/12,22,6.4,2012,0,259989.6478
84288,tt2120152,0.001372,0,0,The Invisible War,93,Crime|Drama|History|Documentary,1/20/12,17,7,2012,0,0
122,tt0167260,7.122455,94000000,1118888979,The Lord of the Rings: The Return of the King,201,Adventure|Fantasy|Action,12/1/03,5636,7.9,2003,111423148.6,1326278010
277,tt0320691,6.887883,22000000,95708457,Underworld,121,Fantasy|Action|Thriller,9/19/03,1708,6.5,2003,26077758.19,113448272.6
22,tt0325980,6.864067,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,143,Adventure|Fantasy|Action,7/9/03,4223,7.3,2003,165949370.3,776419286.7
24,tt0266697,6.174132,30000000,180949000,Kill Bill: Vol. 1,111,Action|Crime,10/10/03,2932,7.6,2003,35560579.34,214488375.7
605,tt0242653,4.21265,150000000,424988211,The Matrix Revolutions,129,Adventure|Action|Thriller|Science Fiction,11/5/03,2138,6.4,2003,177802896.7,503760899.9
604,tt0234215,4.02924,150000000,738599701,The Matrix Reloaded,138,Adventure|Action|Thriller|Science Fiction,5/15/03,2376,6.6,2003,177802896.7,875501109
12,tt0266543,3.440519,94000000,864625978,Finding Nemo,100,Animation|Family,5/30/03,3692,7.4,2003,111423148.6,1024886690
310,tt0315327,2.899533,80000000,484572835,Bruce Almighty,101,Fantasy|Comedy,5/23/03,1706,6.3,2003,94828211.58,574389691.6
508,tt0314331,2.793616,40000000,244931766,Love Actually,135,Comedy|Romance|Drama,9/7/03,1251,6.9,2003,47414105.79,290330516.6
10719,tt0319343,2.710192,32000000,173398518,Elf,97,Romance|Comedy|Family|Fantasy,10/9/03,606,6.5,2003,37931284.63,205538391.9
296,tt0181852,2.686888,200000000,435000000,Terminator 3: Rise of the Machines,109,Action|Thriller|Science Fiction,7/2/03,1314,5.8,2003,237070529,515628400.5
1278,tt0309987,2.643906,15000000,15121165,The Dreamers,115,Drama|Romance,9/1/03,312,7.1,2003,17780289.67,17923912.92
587,tt0319061,2.491591,70000000,122919055,Big Fish,125,Adventure|Fantasy|Drama,12/25/03,1091,7.4,2003,82974685.13,145702426.9
9480,tt0287978,2.394195,78000000,179179718,Daredevil,103,Fantasy|Action|Crime|Science Fiction|Thriller,2/14/03,881,4.9,2003,92457506.29,212391152.6
8273,tt0328828,2.182292,55000000,231449203,American Wedding,103,Comedy|Romance,8/1/03,662,6,2003,65194395.46,274348924.9
8698,tt0311429,1.830211,78000000,179265204,The League of Extraordinary Gentlemen,110,Fantasy|Action|Thriller|Science Fiction,7/11/03,672,5.6,2003,92457506.29,212492483.7
9654,tt0317740,1.798132,60000000,176070171,The Italian Job,111,Thriller|Action|Crime,5/30/03,1295,6.6,2003,71121158.69,208705242.9
14873,tt0283426,1.781615,20000000,135680000,The Jungle Book 2,72,Family|Animation|Adventure,2/7/03,156,5.6,2003,23707052.9,160828646.8
153,tt0335266,1.765322,4000000,119723856,Lost in Translation,102,Drama,8/31/03,1135,7.3,2003,4741410.579,141914989.4
10147,tt0307987,1.70303,23000000,76488889,Bad Santa,91,Drama|Comedy|Crime,11/25/03,353,6.2,2003,27263110.83,90666306.87
9486,tt0274166,1.661911,40000000,160583018,Johnny English,88,Adventure|Action|Comedy,4/6/03,514,6,2003,47414105.79,190347505.1
10009,tt0328880,1.653031,100000000,250,Brother Bear,85,Animation|Adventure|Family|Fantasy,10/20/03,753,6.8,2003,118535264.5,296.3381612
10601,tt0316396,1.650018,100000000,121975011,Peter Pan,113,Adventure|Fantasy|Family,12/25/03,391,6.7,2003,118535264.5,144583401.9
4256,tt0306047,1.648069,48000000,220673217,Scary Movie 3,84,Comedy,10/24/03,466,5.6,2003,56896926.95,261575581.4
10028,tt0322589,1.635524,18000000,62646763,Honey,94,Music,11/24/03,156,6,2003,21336347.61,74258506.21
8409,tt0266465,1.626534,36000000,44350926,A Man Apart,109,Action|Drama,4/4/03,152,5.7,2003,42672695.21,52571487.43
1584,tt0332379,1.622704,35000000,131282949,The School of Rock,108,Comedy|Music,10/3/03,767,6.6,2003,41487342.57,155616590.8
616,tt0325710,1.622536,140000000,456758981,The Last Samurai,154,Drama|Action|War|History,12/5/03,1093,7.1,2003,165949370.3,541420466.2
8961,tt0172156,1.615231,130000000,273339556,Bad Boys II,147,Adventure|Action|Comedy|Thriller|Crime,7/18/03,1041,6.3,2003,154095843.8,324003765.6
1996,tt0325703,1.569435,95000000,156505388,Lara Croft Tomb Raider: The Cradle of Life,117,Action|Adventure|Fantasy|Thriller,7/21/03,994,5.5,2003,112608501.3,185514075.6
9902,tt0295700,1.565393,12600000,28650575,Wrong Turn,84,Horror|Thriller,5/30/03,347,5.9,2003,14935443.32,33961034.85
2832,tt0309698,1.518131,30000000,90259536,Identity,90,Mystery|Thriller,4/25/03,549,7,2003,35560579.34,106989379.7
8619,tt0311113,1.491266,150000000,212011111,Master and Commander: The Far Side of the World,138,Adventure,11/14/03,434,6.6,2003,177802896.7,251307931.1
11820,tt0304415,1.454687,65000000,0,Mona Lisa Smile,117,Drama|Romance,12/19/03,214,6.2,2003,77047921.91,0
322,tt0327056,1.428302,25000000,156822020,Mystic River,138,Thriller|Crime|Drama|Mystery,10/7/03,743,7.4,2003,29633816.12,185889396.2
55931,tt0328832,1.414421,5000000,0,The Animatrix,102,Animation|Science Fiction,5/9/03,258,6.6,2003,5926763.224,0
9506,tt0305224,1.412354,75000000,195745823,Anger Management,106,Comedy,4/11/03,498,5.9,2003,88901448.36,232027829
9341,tt0298814,1.412067,60000000,74208267,The Core,136,Action|Thriller|Adventure|Science Fiction,3/28/03,278,5.3,2003,71121158.69,87962965.55
1927,tt0286716,1.387163,137000000,245360480,Hulk,138,Action|Science Fiction,6/19/03,850,5.2,2003,162393312.3,290838693.9
1428,tt0285823,1.318505,29000000,98185582,Once Upon a Time in Mexico,102,Action,9/11/03,320,6.1,2003,34375226.7,116384539.3
13654,tt0324941,1.28913,0,0,101 Dalmatians II: Patch's London Adventure,70,Animation|Family,1/21/03,120,5.7,2003,0,0
11635,tt0302886,1.280654,24000000,87055349,Old School,91,Comedy,2/21/03,267,6.6,2003,28448463.47,103191288.2
9919,tt0251127,1.209598,50000000,177371441,How to Lose a Guy in 10 Days,116,Comedy|Romance,2/7/03,499,6.2,2003,59267632.24,210247706.7
6038,tt0300471,1.204207,50000000,88323487,Shanghai Knights,115,Action|Adventure|Comedy|Western,2/6/03,393,5.9,2003,59267632.24,104694478.9
9257,tt0257076,1.158663,80000000,116643346,S.W.A.T.,117,Action|Thriller|Crime,8/8/03,499,5.8,2003,94828211.58,138263498.7
9567,tt0314353,1.125044,70000000,85632458,Tears of the Sun,121,Action|Drama|War,3/7/03,349,6.4,2003,82974685.13,101504660.6
10327,tt0333780,1.118671,45000000,124914842,"Legally Blonde 2: Red, White & Blonde",95,Comedy,7/2/03,235,5.2,2003,53340869.02,148068138.3
8965,tt0344864,1.103879,0,0,Atlantis: Milo's Return,70,Fantasy|Animation|Science Fiction|Family|Action,2/25/03,107,5.4,2003,0,0
10588,tt0312528,1.101383,0,0,The Cat in the Hat,82,Comedy|Fantasy|Family,11/21/03,189,5,2003,0,0
10330,tt0322330,1.096211,26000000,110230332,Freaky Friday,97,Comedy|Family|Fantasy,8/3/03,473,6,2003,30819168.76,130661815.6
14411,tt0165982,1.072356,60000000,26288320,Sinbad: Legend of the Seven Seas,86,Family|Animation|Adventure,7/2/03,196,6.3,2003,71121158.69,31160929.64
9562,tt0300556,1.047214,80000000,19480739,Timeline,116,Action|Adventure|Science Fiction,11/26/03,176,5.1,2003,94828211.58,23091545.5
9620,tt0338337,1.024891,60000000,96269812,Paycheck,119,Action|Adventure|Mystery|Science Fiction|Thriller,12/25/03,343,5.7,2003,71121158.69,114113676.3
9471,tt0305357,1.011546,120000000,259175788,Charlie's Angels: Full Throttle,106,Action|Adventure|Comedy|Crime,6/27/03,592,5.3,2003,142242317.4,307214705.8
6964,tt0337741,1.005582,80000000,266728738,Something's Gotta Give,128,Drama|Comedy|Romance,12/12/03,236,6.2,2003,94828211.58,316167615
10756,tt0338094,1.004692,90000000,182290266,The Haunted Mansion,99,Thriller|Fantasy|Comedy|Family|Mystery,11/25/03,270,5.1,2003,106681738,216078248.9
7288,tt0266489,1.000194,40000000,19322135,Duplex,89,Action|Comedy|Thriller,9/26/03,262,5.8,2003,47414105.79,22903543.83
4970,tt0348836,0.997525,40000000,141591324,Gothika,98,Horror|Thriller,11/21/03,339,5.8,2003,47414105.79,167835650.4
470,tt0315733,0.995361,20000000,60427839,21 Grams,124,Drama|Crime|Thriller,9/6/03,520,7,2003,23707052.9,71628298.78
9358,tt0309593,0.981031,26000000,90426405,Final Destination 2,90,Horror|Mystery,1/31/03,519,5.9,2003,30819168.76,107187178.3
26264,tt0322389,0.979077,0,0,George of the Jungle 2,87,Adventure|Comedy|Family,8/18/03,55,4.3,2003,0,0
9373,tt0324216,0.920571,9500000,107071655,The Texas Chainsaw Massacre,98,Horror,10/17/03,333,6,2003,11260850.13,126917669.4
1647,tt0292506,0.894267,0,101191884,The Recruit,115,Action|Thriller|Crime|Drama,1/25/03,290,5.9,2003,0,119948067.3
11007,tt0349205,0.876158,40000000,190212113,Cheaper by the Dozen,98,Comedy|Drama|Family,12/24/03,357,5.8,2003,47414105.79,225468431.2
2289,tt0159365,0.875248,79000000,173013509,Cold Mountain,154,Drama,12/24/03,299,6.5,2003,93642858.94,205082020.5
9282,tt0331811,0.872052,6000000,0,11:14,86,Crime|Drama|Thriller,5/16/03,113,6.7,2003,7112115.869,0
8326,tt0311289,0.853359,20000000,0,Holes,117,Adventure|Family|Drama|Comedy,4/18/03,205,6.4,2003,23707052.9,0
10610,tt0288045,0.84781,41000000,0,The Medallion,88,Thriller|Fantasy|Action|Comedy,8/15/03,145,5.3,2003,48599458.44,0
11023,tt0328538,0.841686,2000000,4601043,Thirteen,100,Drama,8/20/03,153,6.6,2003,2370705.29,5453858.489
6466,tt0329101,0.820611,30000000,114908830,Freddy vs. Jason,97,Horror,8/15/03,315,5.7,2003,35560579.34,136207485.5
10623,tt0306685,0.796421,25000000,56489558,Cradle 2 the Grave,101,Action|Crime|Drama,2/28/03,133,5.9,2003,29633816.12,66960046.98
13062,tt0395479,0.786916,0,0,Boundin',5,Animation|Family,11/4/03,77,7,2003,0,0
10715,tt0318155,0.783216,80000000,68514844,Looney Tunes: Back in Action,90,Animation|Comedy|Family,11/14/03,144,5.5,2003,94828211.58,81214251.54
10782,tt0264395,0.760657,50000000,42792561,Basic,98,Action|Drama|Mystery|Thriller|Crime,4/18/03,153,6,2003,59267632.24,50724275.36
10159,tt0327850,0.754774,85000000,80916492,The Rundown,104,Adventure|Action|Comedy|Thriller,9/26/03,298,6.3,2003,100754974.8,95914577.8
15016,tt0383206,0.725008,0,0,Barbie of Swan Lake,81,Animation|Family,9/28/03,95,6.5,2003,0,0
584,tt0322259,0.723225,76000000,236350661,2 Fast 2 Furious,107,Action|Crime|Thriller,6/5/03,1275,6.1,2003,90086801,280158881.1
11523,tt0264150,0.716775,0,15614000,View from the Top,87,Comedy|Romance,3/21/03,81,5.3,2003,0,18508096.2
21683,tt0346578,0.712023,0,0,Batman: Mystery of the Batwoman,74,Adventure|Fantasy|Animation|Action|Science Fiction,10/21/03,48,6.4,2003,0,0
10743,tt0310910,0.709596,0,0,Confidence,97,Action|Comedy|Thriller|Crime,4/25/03,68,6.3,2003,0,0
10735,tt0286788,0.699833,0,0,What a Girl Wants,105,Comedy|Drama|Family|Romance,3/27/03,188,5.7,2003,0,0
19277,tt0339135,0.693764,0,0,In Hell,96,Action|Drama|Thriller,11/24/03,35,5.5,2003,0,0
2055,tt0316356,0.680803,22000000,68296293,Open Range,139,Western,8/29/03,125,6.8,2003,26077758.19,80955191.54
12090,tt0305711,0.648946,18000000,101564935,Just Married,95,Comedy,1/9/03,242,5.3,2003,21336347.61,120390264.3
10934,tt0328589,0.640416,0,0,Under the Tuscan Sun,113,Comedy|Romance|Drama,4/30/03,96,6.4,2003,0,0
7229,tt0310203,0.631739,27440000,0,Tais-toi !,85,Comedy|Crime,10/22/03,97,6.8,2003,32526076.57,0
10708,tt0317303,0.630566,60000000,164433867,Daddy Day Care,92,Comedy|Family,5/3/03,257,5.7,2003,71121158.69,194912119.1
7270,tt0325805,0.62706,0,65565672,Matchstick Men,116,Comedy|Drama|Crime|Thriller,9/1/03,262,6.7,2003,0,77718442.71
4464,tt0329575,0.62007,87000000,148336445,Seabiscuit,141,Drama|History,7/22/03,109,6.4,2003,103125680.1,175830997.4
2116,tt0313443,0.6015,50000000,55495563,Out of Time,105,Thriller|Crime|Drama,10/3/03,151,6,2003,59267632.24,65781812.38
11351,tt0301470,0.598373,17000000,63102666,Jeepers Creepers 2,104,Horror|Thriller,8/8/03,123,5.4,2003,20150994.96,74798912.04
18736,tt0306841,0.595052,17000000,55534455,The Lizzie McGuire Movie,94,Comedy|Adventure|Family,4/25/03,158,5.8,2003,20150994.96,65827913.11
6171,tt0285531,0.580909,68000000,75715436,Dreamcatcher,136,Drama|Horror|Science Fiction|Thriller,3/21/03,330,5.1,2003,80603979.85,89749492.31
19325,tt0369281,0.579673,0,0,Bionicle: Mask of Light,70,Action|Adventure|Animation|Family|Science Fiction,9/15/03,22,5.9,2003,0,0
10544,tt0277941,0.576539,0,6585516,Ned Kelly,110,Action|Adventure|Drama|History,3/22/03,60,5.8,2003,0,7806158.808
11817,tt0245803,0.576335,52000000,0,Bulletproof Monk,104,Action|Comedy|Fantasy,3/28/03,156,5,2003,61638337.53,0
12279,tt0338459,0.571314,38000000,197011982,Spy Kids 3-D: Game Over,84,Action|Adventure|Comedy|Family|Science Fiction,7/25/03,281,4.8,2003,45043400.5,233528673.9
10720,tt0309530,0.563401,35000000,20298207,Down with Love,101,Action|Comedy|Romance|Thriller,5/8/03,107,6,2003,41487342.57,24060533.35
9616,tt0304711,0.556095,35000000,11560806,The Order,102,Drama|Fantasy|Horror|Mystery|Romance,9/5/03,42,4.8,2003,41487342.57,13703631.97
11775,tt0138524,0.548853,60000000,119940815,Intolerable Cruelty,100,Crime|Comedy|Romance,9/2/03,201,5.7,2003,71121158.69,142172162.3
10632,tt0269347,0.543483,55000000,34234008,The Hunted,94,Drama|Action|Thriller|Crime,3/11/03,90,5.8,2003,65194395.46,40579371.92
11093,tt0315983,0.537976,16500000,16942795,House of Sand and Fog,126,Drama,12/19/03,76,6.5,2003,19558318.64,20083186.86
15567,tt0348124,0.536597,0,0,Stitch! The Movie,60,Animation|Comedy|Family,8/26/03,70,6.2,2003,0,0
9499,tt0306734,0.527492,0,12991996,Le Divorce,117,Comedy|Drama|Romance,8/8/03,17,5.2,2003,0,15400096.82
18113,tt0362511,0.525418,0,0,National Lampoon Presents Dorm Daze,96,Comedy,9/26/03,17,4.6,2003,0,0
11547,tt0303816,0.505814,1500000,30553394,Cabin Fever,93,Horror,8/15/03,142,5.3,2003,1778028.967,36216546.38
11329,tt0313542,0.500124,60000000,80154140,Runaway Jury,127,Drama|Thriller,10/9/03,180,6.8,2003,71121158.69,95010921.84
2577,tt0345061,0.49676,7500000,0,Code 46,92,Drama|Romance|Science Fiction|Thriller,9/2/03,52,5.9,2003,8890144.836,0
30141,tt0314676,0.494247,0,0,The Singing Detective,109,Comedy|Music|Mystery|Crime,10/24/03,18,5.5,2003,0,0
10628,tt0257568,0.490786,0,0,Kangaroo Jack,89,Comedy|Adventure|Crime,1/17/03,112,4.5,2003,0,0
504,tt0340855,0.490565,8000000,60378584,Monster,110,Crime|Drama,11/16/03,216,6.8,2003,9482821.158,71569914.23
10944,tt0199626,0.481708,12000000,23,In the Cut,119,Thriller|Mystery,9/9/03,36,4.7,2003,14224231.74,27.26311083
10943,tt0294594,0.47718,0,0,The Gathering,92,Horror|Thriller,2/23/03,14,5,2003,0,0
10678,tt0305669,0.476487,20000000,132675402,Bringing Down The House,105,Comedy,3/7/03,85,5.3,2003,23707052.9,157267138.7
10922,tt0308383,0.471245,30000000,0,The Human Stain,106,Drama|Thriller|Romance,10/29/03,55,6.2,2003,35560579.34,0
8046,tt0299930,0.470814,54000000,7266209,Gigli,121,Drama,8/1/03,48,3.8,2003,64009042.82,8613020.056
16072,tt0279111,0.469518,56000000,12923936,Gods and Generals,214,Drama|History|War,2/21/03,23,5.8,2003,66379748.11,15319421.72
25988,tt0242888,0.467438,0,0,The Sleeping Dictionary,109,Drama|Romance,1/31/03,20,6.1,2003,0,0
13537,tt0323944,0.462609,6000000,2,Shattered Glass,94,Drama|History,11/14/03,46,6.4,2003,7112115.869,2.37070529
10152,tt0329028,0.460673,19000000,39267515,Dumb and Dumberer: When Harry Met Lloyd,85,Comedy,6/13/03,110,4.2,2003,22521700.25,46545852.76
3635,tt0335119,0.457918,0,31466789,Girl with a Pearl Earring,101,Drama|Romance,8/31/03,197,6.3,2003,0,37299241.56
11078,tt0271668,0.457107,0,50097949,National Security,88,Action|Comedy|Crime|Thriller,1/17/03,133,5.6,2003,0,59383736.35
58591,tt0419967,0.455238,0,0,Miracle Run,120,Drama,10/6/03,10,7.1,2003,0,0
4613,tt0286947,0.454926,0,0,Scorched,95,Comedy|Crime,5/17/03,16,4.8,2003,0,0
13573,tt0301976,0.448434,0,343816,The United States of Leland,108,Crime|Drama,1/18/03,43,6.4,2003,0,407543.2049
13411,tt0328099,0.446522,0,0,Malibu's Most Wanted,86,Comedy|Crime,4/10/03,34,4.7,2003,0,0
14926,tt0263757,0.439958,20000000,37095657,Uptown Girls,92,Comedy,8/15/03,108,6.2,2003,23707052.9,43971435.13
1415,tt0320244,0.438475,5000000,742898,Party Monster,98,Comedy|Drama|Crime,9/5/03,25,5.6,2003,5926763.224,880596.1091
9839,tt0294357,0.43362,35000000,0,Beyond Borders,127,Drama|Romance|Adventure|War,10/23/03,61,6.6,2003,41487342.57,0
11615,tt0289992,0.431188,50000000,38955598,The Life of David Gale,130,Drama|Thriller|Crime,2/21/03,246,7.2,2003,59267632.24,46176121.12
10739,tt0313792,0.427767,0,0,Anything Else,108,Comedy|Romance,8/27/03,70,6.1,2003,0,0
1807,tt0363589,0.426977,3000000,10012022,Elephant,81,Drama|Crime,5/18/03,186,7.1,2003,3556057.934,11867776.76
883,tt0379217,0.422711,0,7897645,Coffee and Cigarettes,96,Comedy|Drama,9/5/03,100,6.8,2003,0,9361494.388
